ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado,Valor_Total,Mes,Ano
3971,2026-04-23 18:53:00,Mesa em L para Escritório,Móveis,918.19,3,472,Fortaleza,CE,2754.57,4,2026
3972,2026-08-07 12:20:00,Mouse Vertical Ergonômico,Acessórios,240.47,2,159,São Paulo,SP,480.94,8,2026
3973,2026-09-01 23:40:00,Webcam 4K,Acessórios,682.39,1,426,Fortaleza,CE,682.39,9,2026
3974,2026-06-24 07:13:00,Placa Mãe High-End,Hardware,1520.17,2,402,Curitiba,PR,3040.34,6,2026
3975,2026-06-16 15:18:00,Mesa em L para Escritório,Móveis,951.36,1,106,Salvador,BA,951.36,6,2026
3976,2026-11-17 00:13:00,Mousepad Gigante,Acessórios,120.83,1,296,Brasília,DF,120.83,11,2026
3977,2026-12-24 03:29:00,SSD NVMe 2TB,Hardware,892.08,1,372,Curitiba,PR,892.08,12,2026
3978,2026-03-29 04:02:00,Smartphone Topo de Linha,Eletrônicos,5403.11,3,239,Belo Horizonte,MG,16209.329999999998,3,2026
3979,2026-02-02 12:54:00,Webcam 4K,Acessórios,725.61,1,213,Rio de Janeiro,RJ,725.61,2,2026
3980,2026-06-07 01:51:00,Licença Suíte Office,Software,447.15,1,363,Belo Horizonte,MG,447.15,6,2026
3981,2026-02-06 03:01:00,Placa de Vídeo RTX 4070,Hardware,4712.45,2,119,Belo Horizonte,MG,9424.9,2,2026
3982,2026-11-11 14:31:00,Cadeira Gamer Ergonômica,Móveis,1666.17,1,331,Belo Horizonte,MG,1666.17,11,2026
3983,2026-07-19 08:23:00,Headset Wireless 7.1,Acessórios,829.35,2,216,Rio de Janeiro,RJ,1658.7,7,2026
3984,2026-04-07 06:02:00,Processador i9,Hardware,3145.08,1,322,Belo Horizonte,MG,3145.08,4,2026
3985,2026-06-18 11:12:00,Teclado Mecânico Switch Brown,Acessórios,541.46,1,327,Belo Horizonte,MG,541.46,6,2026
3986,2026-07-02 13:58:00,Placa Mãe High-End,Hardware,1426.2,1,145,Curitiba,PR,1426.2,7,2026
3987,2026-12-24 03:50:00,SSD NVMe 2TB,Hardware,850.04,2,390,São Paulo,SP,1700.08,12,2026
3988,2026-08-29 20:35:00,Assinatura Cloud 1TB (Anual),Software,190.62,1,286,Brasília,DF,190.62,8,2026
3989,2026-05-29 19:14:00,Mesa em L para Escritório,Móveis,973.4,2,272,São Paulo,SP,1946.8,5,2026
3990,2026-02-28 09:04:00,Mesa em L para Escritório,Móveis,989.25,4,398,Brasília,DF,3957.0,2,2026
3991,2026-11-15 23:44:00,Mouse Vertical Ergonômico,Acessórios,254.53,1,482,São Paulo,SP,254.53,11,2026
3992,2026-07-07 21:50:00,"Monitor Ultrawide 34""",Eletrônicos,2691.1,3,477,Florianópolis,SC,8073.299999999999,7,2026
3993,2026-04-15 10:05:00,Placa de Vídeo RTX 4070,Hardware,4406.21,1,297,Salvador,BA,4406.21,4,2026
3994,2026-01-19 23:40:00,SSD NVMe 2TB,Hardware,861.38,1,147,Salvador,BA,861.38,1,2026
3995,2026-11-05 22:58:00,Mouse Vertical Ergonômico,Acessórios,261.46,1,113,Rio de Janeiro,RJ,261.46,11,2026
3996,2026-11-30 04:40:00,Mousepad Gigante,Acessórios,118.58,1,338,Curitiba,PR,118.58,11,2026
3997,2026-03-02 03:19:00,Placa Mãe High-End,Hardware,1559.5,1,135,Curitiba,PR,1559.5,3,2026
3998,2026-07-22 16:38:00,Tablet Produtividade,Eletrônicos,3443.81,1,212,Brasília,DF,3443.81,7,2026
3999,2026-01-10 15:19:00,Headset Wireless 7.1,Acessórios,803.35,1,175,Salvador,BA,803.35,1,2026
4000,2026-01-07 12:25:00,Tablet Produtividade,Eletrônicos,3494.09,2,300,Florianópolis,SC,6988.18,1,2026
4001,2026-03-30 23:24:00,Smartphone Topo de Linha,Eletrônicos,5001.38,1,143,Fortaleza,CE,5001.38,3,2026
4002,2026-03-08 22:13:00,Webcam 4K,Acessórios,692.0,2,497,Salvador,BA,1384.0,3,2026
4003,2026-12-25 19:38:00,Memória RAM 32GB DDR5,Hardware,942.57,1,148,Florianópolis,SC,942.57,12,2026
4004,2026-03-11 06:13:00,Cadeira Gamer Ergonômica,Móveis,1654.93,4,495,Fortaleza,CE,6619.72,3,2026
4005,2026-12-29 10:38:00,Laptop Gamer,Eletrônicos,7299.43,1,419,Rio de Janeiro,RJ,7299.43,12,2026
4006,2026-11-25 00:53:00,Mouse Vertical Ergonômico,Acessórios,238.06,2,337,Fortaleza,CE,476.12,11,2026
4007,2026-09-13 13:03:00,Tablet Produtividade,Eletrônicos,3434.15,1,208,Porto Alegre,RS,3434.15,9,2026
4008,2026-01-04 10:01:00,Memória RAM 32GB DDR5,Hardware,908.07,4,231,São Paulo,SP,3632.28,1,2026
4009,2026-05-10 18:39:00,Placa de Vídeo RTX 4070,Hardware,4613.56,1,205,Recife,PE,4613.56,5,2026
4010,2026-05-07 14:41:00,Licença Suíte Office,Software,466.12,1,344,Fortaleza,CE,466.12,5,2026
4011,2026-01-02 10:12:00,Tablet Produtividade,Eletrônicos,3488.43,1,273,Florianópolis,SC,3488.43,1,2026
4012,2026-10-03 16:20:00,"Monitor Ultrawide 34""",Eletrônicos,2859.48,1,105,Brasília,DF,2859.48,10,2026
4013,2026-03-31 20:05:00,Placa de Vídeo RTX 4070,Hardware,4339.51,1,464,Recife,PE,4339.51,3,2026
4014,2026-09-26 12:28:00,Suporte Articulado Monitor,Móveis,345.35,1,121,Salvador,BA,345.35,9,2026
4015,2026-06-05 00:21:00,SSD NVMe 2TB,Hardware,881.64,1,276,Belo Horizonte,MG,881.64,6,2026
4016,2026-01-23 13:30:00,Headset Wireless 7.1,Acessórios,767.1,1,251,Brasília,DF,767.1,1,2026
4017,2026-05-18 03:29:00,Processador i9,Hardware,3330.17,1,431,Rio de Janeiro,RJ,3330.17,5,2026
4018,2026-11-03 02:36:00,Mesa em L para Escritório,Móveis,924.19,2,356,Recife,PE,1848.38,11,2026
4019,2026-10-28 23:49:00,Mousepad Gigante,Acessórios,114.9,1,438,Curitiba,PR,114.9,10,2026
4020,2026-10-30 03:38:00,Mousepad Gigante,Acessórios,124.56,2,354,Florianópolis,SC,249.12,10,2026
4021,2026-04-27 09:30:00,Cadeira Gamer Ergonômica,Móveis,1667.71,1,472,Porto Alegre,RS,1667.71,4,2026
4022,2026-09-21 05:53:00,Processador i9,Hardware,3250.46,1,202,Curitiba,PR,3250.46,9,2026
4023,2026-10-10 23:10:00,Assinatura Cloud 1TB (Anual),Software,204.29,1,288,São Paulo,SP,204.29,10,2026
4024,2026-08-10 01:58:00,Mesa em L para Escritório,Móveis,919.8,2,460,Belo Horizonte,MG,1839.6,8,2026
4025,2026-04-21 11:08:00,SSD NVMe 2TB,Hardware,862.22,1,380,Salvador,BA,862.22,4,2026
4026,2026-01-22 10:22:00,Mouse Vertical Ergonômico,Acessórios,257.34,4,272,Belo Horizonte,MG,1029.36,1,2026
4027,2026-12-25 20:45:00,Webcam 4K,Acessórios,692.6,1,193,Rio de Janeiro,RJ,692.6,12,2026
4028,2026-10-23 15:07:00,Processador i9,Hardware,3301.17,1,361,Curitiba,PR,3301.17,10,2026
4029,2026-03-27 12:36:00,Mesa em L para Escritório,Móveis,931.85,3,198,Salvador,BA,2795.55,3,2026
4030,2026-12-30 05:44:00,Webcam 4K,Acessórios,687.36,1,336,Recife,PE,687.36,12,2026
4031,2026-06-22 06:11:00,SSD NVMe 2TB,Hardware,856.66,1,424,Rio de Janeiro,RJ,856.66,6,2026
4032,2026-03-10 11:03:00,Licença Suíte Office,Software,434.82,1,446,Curitiba,PR,434.82,3,2026
4033,2026-03-06 05:20:00,Mouse Vertical Ergonômico,Acessórios,250.03,1,482,Rio de Janeiro,RJ,250.03,3,2026
4034,2026-10-31 18:36:00,Placa Mãe High-End,Hardware,1477.7,2,390,Salvador,BA,2955.4,10,2026
4035,2026-05-25 21:08:00,Mesa em L para Escritório,Móveis,967.35,1,321,Florianópolis,SC,967.35,5,2026
4036,2026-06-25 11:32:00,Headset Wireless 7.1,Acessórios,812.35,1,219,Florianópolis,SC,812.35,6,2026
4037,2026-05-16 18:23:00,SSD NVMe 2TB,Hardware,855.71,4,230,Salvador,BA,3422.84,5,2026
4038,2026-12-01 08:37:00,Laptop Gamer,Eletrônicos,7433.55,2,304,Belo Horizonte,MG,14867.1,12,2026
4039,2026-05-30 12:15:00,Cadeira Gamer Ergonômica,Móveis,1622.91,1,351,Fortaleza,CE,1622.91,5,2026
4040,2026-11-24 05:48:00,Licença Suíte Office,Software,435.35,1,460,Rio de Janeiro,RJ,435.35,11,2026
4041,2026-12-22 08:11:00,Memória RAM 32GB DDR5,Hardware,904.37,1,165,Curitiba,PR,904.37,12,2026
4042,2026-09-03 05:38:00,Suporte Articulado Monitor,Móveis,339.88,1,405,Belo Horizonte,MG,339.88,9,2026
4043,2026-12-05 13:56:00,Headset Wireless 7.1,Acessórios,786.78,1,255,Porto Alegre,RS,786.78,12,2026
4044,2026-08-30 16:28:00,Suporte Articulado Monitor,Móveis,334.42,1,157,Rio de Janeiro,RJ,334.42,8,2026
4045,2026-10-16 19:38:00,Assinatura Cloud 1TB (Anual),Software,201.28,1,325,Brasília,DF,201.28,10,2026
4046,2026-02-23 10:55:00,Webcam 4K,Acessórios,678.54,2,213,Belo Horizonte,MG,1357.08,2,2026
4047,2026-02-03 05:02:00,Licença Suíte Office,Software,447.88,4,373,Brasília,DF,1791.52,2,2026
4048,2026-02-05 01:14:00,Mesa em L para Escritório,Móveis,966.34,1,482,Fortaleza,CE,966.34,2,2026
4049,2026-06-26 00:28:00,Webcam 4K,Acessórios,709.84,1,114,Fortaleza,CE,709.84,6,2026
4050,2026-03-15 18:22:00,Suporte Articulado Monitor,Móveis,362.37,2,293,Salvador,BA,724.74,3,2026
4051,2026-07-30 07:45:00,"Monitor Ultrawide 34""",Eletrônicos,2703.72,1,238,Florianópolis,SC,2703.72,7,2026
4052,2026-03-07 13:27:00,"Monitor Ultrawide 34""",Eletrônicos,2701.52,1,159,Fortaleza,CE,2701.52,3,2026
4053,2026-07-05 03:53:00,Headset Wireless 7.1,Acessórios,761.75,1,335,Porto Alegre,RS,761.75,7,2026
4054,2026-02-17 18:04:00,Webcam 4K,Acessórios,668.27,1,325,Rio de Janeiro,RJ,668.27,2,2026
4055,2026-04-16 01:50:00,Mesa em L para Escritório,Móveis,997.17,2,241,Fortaleza,CE,1994.34,4,2026
4056,2026-09-12 16:48:00,Licença Suíte Office,Software,454.28,1,340,Belo Horizonte,MG,454.28,9,2026
4057,2026-01-24 00:13:00,Memória RAM 32GB DDR5,Hardware,879.31,2,140,Florianópolis,SC,1758.62,1,2026
4058,2026-06-19 05:01:00,Tablet Produtividade,Eletrônicos,3618.38,2,346,Fortaleza,CE,7236.76,6,2026
4059,2026-06-17 06:31:00,Mesa em L para Escritório,Móveis,974.17,1,445,Recife,PE,974.17,6,2026
4060,2026-07-31 05:14:00,Licença Suíte Office,Software,458.38,2,332,Rio de Janeiro,RJ,916.76,7,2026
4061,2026-05-24 23:55:00,Cadeira Gamer Ergonômica,Móveis,1607.1,1,176,Florianópolis,SC,1607.1,5,2026
4062,2026-04-27 05:26:00,Placa de Vídeo RTX 4070,Hardware,4355.77,1,101,Fortaleza,CE,4355.77,4,2026
4063,2026-11-09 04:52:00,Tablet Produtividade,Eletrônicos,3418.19,1,323,Rio de Janeiro,RJ,3418.19,11,2026
4064,2026-10-27 07:49:00,Assinatura Cloud 1TB (Anual),Software,191.89,1,313,Curitiba,PR,191.89,10,2026
4065,2026-06-25 07:01:00,Licença Suíte Office,Software,430.61,1,416,Belo Horizonte,MG,430.61,6,2026
4066,2026-03-28 10:43:00,Placa de Vídeo RTX 4070,Hardware,4307.58,1,392,Recife,PE,4307.58,3,2026
4067,2026-04-10 05:01:00,SSD NVMe 2TB,Hardware,847.41,2,414,Recife,PE,1694.82,4,2026
4068,2026-08-05 20:15:00,Tablet Produtividade,Eletrônicos,3544.3,3,445,Florianópolis,SC,10632.900000000001,8,2026
4069,2026-01-10 14:55:00,Memória RAM 32GB DDR5,Hardware,919.91,2,390,Porto Alegre,RS,1839.82,1,2026
4070,2026-09-13 05:11:00,Cadeira Gamer Ergonômica,Móveis,1608.11,1,121,Porto Alegre,RS,1608.11,9,2026
4071,2026-12-26 15:44:00,Mouse Vertical Ergonômico,Acessórios,258.95,1,390,Brasília,DF,258.95,12,2026
4072,2026-12-07 19:07:00,"Monitor Ultrawide 34""",Eletrônicos,2895.22,1,367,Salvador,BA,2895.22,12,2026
4073,2026-08-31 18:54:00,Mesa em L para Escritório,Móveis,980.37,1,278,Florianópolis,SC,980.37,8,2026
4074,2026-08-26 18:21:00,SSD NVMe 2TB,Hardware,837.92,1,465,Brasília,DF,837.92,8,2026
4075,2026-02-19 06:15:00,Licença Suíte Office,Software,455.45,2,149,Salvador,BA,910.9,2,2026
4076,2026-12-21 13:08:00,Mouse Vertical Ergonômico,Acessórios,257.82,1,304,Porto Alegre,RS,257.82,12,2026
4077,2026-07-19 13:55:00,Headset Wireless 7.1,Acessórios,803.29,1,116,Rio de Janeiro,RJ,803.29,7,2026
4078,2026-01-06 12:22:00,Placa Mãe High-End,Hardware,1468.59,1,236,Porto Alegre,RS,1468.59,1,2026
4079,2026-09-12 14:15:00,Laptop Gamer,Eletrônicos,7516.76,3,436,Rio de Janeiro,RJ,22550.28,9,2026
4080,2026-07-14 08:03:00,Tablet Produtividade,Eletrônicos,3525.25,1,136,Belo Horizonte,MG,3525.25,7,2026
4081,2026-05-23 17:41:00,SSD NVMe 2TB,Hardware,878.15,1,203,Brasília,DF,878.15,5,2026
4082,2026-05-04 19:49:00,Teclado Mecânico Switch Brown,Acessórios,533.66,1,268,Salvador,BA,533.66,5,2026
4083,2026-02-18 11:01:00,Suporte Articulado Monitor,Móveis,365.53,2,340,Salvador,BA,731.06,2,2026
4084,2026-05-09 11:01:00,Memória RAM 32GB DDR5,Hardware,944.44,1,457,Florianópolis,SC,944.44,5,2026
4085,2026-12-31 12:42:00,"Monitor Ultrawide 34""",Eletrônicos,2843.12,1,459,Fortaleza,CE,2843.12,12,2026
4086,2026-02-26 14:21:00,Mousepad Gigante,Acessórios,121.99,2,174,Recife,PE,243.98,2,2026
4087,2026-03-07 13:53:00,Licença Suíte Office,Software,432.01,1,298,Fortaleza,CE,432.01,3,2026
4088,2026-09-17 08:36:00,Tablet Produtividade,Eletrônicos,3622.68,1,349,Recife,PE,3622.68,9,2026
4089,2026-06-19 06:24:00,Laptop Gamer,Eletrônicos,7143.16,1,313,Recife,PE,7143.16,6,2026
4090,2026-03-13 12:31:00,Smartphone Topo de Linha,Eletrônicos,5130.36,1,359,Recife,PE,5130.36,3,2026
4091,2026-03-09 00:41:00,Suporte Articulado Monitor,Móveis,365.66,1,172,Salvador,BA,365.66,3,2026
4092,2026-05-17 11:44:00,Mesa em L para Escritório,Móveis,929.82,1,221,Belo Horizonte,MG,929.82,5,2026
4093,2026-01-05 14:42:00,Mousepad Gigante,Acessórios,123.43,1,408,Salvador,BA,123.43,1,2026
4094,2026-09-15 08:41:00,Mousepad Gigante,Acessórios,125.89,1,301,Belo Horizonte,MG,125.89,9,2026
4095,2026-03-05 08:45:00,Processador i9,Hardware,3320.3,1,361,Recife,PE,3320.3,3,2026
4096,2026-03-20 23:05:00,SSD NVMe 2TB,Hardware,811.08,1,274,Rio de Janeiro,RJ,811.08,3,2026
4097,2026-01-07 23:46:00,Suporte Articulado Monitor,Móveis,358.47,2,167,Florianópolis,SC,716.94,1,2026
4098,2026-10-27 13:31:00,Placa Mãe High-End,Hardware,1495.92,5,390,Recife,PE,7479.6,10,2026
4099,2026-05-22 18:06:00,Laptop Gamer,Eletrônicos,7702.3,1,458,São Paulo,SP,7702.3,5,2026
4100,2026-10-18 19:28:00,"Monitor Ultrawide 34""",Eletrônicos,2852.32,1,127,Florianópolis,SC,2852.32,10,2026
4101,2026-07-10 07:39:00,Mesa em L para Escritório,Móveis,972.92,1,497,São Paulo,SP,972.92,7,2026
4102,2026-11-04 04:09:00,Mouse Vertical Ergonômico,Acessórios,248.93,1,498,Recife,PE,248.93,11,2026
4103,2026-05-31 11:35:00,Mouse Vertical Ergonômico,Acessórios,252.6,1,346,Porto Alegre,RS,252.6,5,2026
4104,2026-04-30 17:54:00,Webcam 4K,Acessórios,695.13,4,119,Salvador,BA,2780.52,4,2026
4105,2026-07-20 10:55:00,Teclado Mecânico Switch Brown,Acessórios,556.41,1,231,Recife,PE,556.41,7,2026
4106,2026-06-05 23:40:00,Mesa em L para Escritório,Móveis,977.3,1,346,Brasília,DF,977.3,6,2026
4107,2026-07-01 08:37:00,SSD NVMe 2TB,Hardware,867.74,2,382,Recife,PE,1735.48,7,2026
4108,2026-06-05 02:30:00,Placa de Vídeo RTX 4070,Hardware,4553.78,1,238,Brasília,DF,4553.78,6,2026
4109,2026-04-04 18:10:00,SSD NVMe 2TB,Hardware,819.34,1,152,Curitiba,PR,819.34,4,2026
4110,2026-01-23 05:34:00,Tablet Produtividade,Eletrônicos,3455.57,1,349,Rio de Janeiro,RJ,3455.57,1,2026
4111,2026-03-05 02:59:00,Licença Suíte Office,Software,469.45,3,448,Salvador,BA,1408.35,3,2026
4112,2026-02-23 14:21:00,Suporte Articulado Monitor,Móveis,344.42,1,372,Porto Alegre,RS,344.42,2,2026
4113,2026-06-16 10:39:00,Smartphone Topo de Linha,Eletrônicos,4974.92,2,404,Curitiba,PR,9949.84,6,2026
4114,2026-08-09 02:51:00,Webcam 4K,Acessórios,707.38,1,289,Brasília,DF,707.38,8,2026
4115,2026-06-19 03:19:00,Smartphone Topo de Linha,Eletrônicos,5178.29,1,480,Curitiba,PR,5178.29,6,2026
4116,2026-01-02 09:20:00,Assinatura Cloud 1TB (Anual),Software,194.35,1,350,Salvador,BA,194.35,1,2026
4117,2026-04-02 15:18:00,Placa Mãe High-End,Hardware,1440.65,1,155,Brasília,DF,1440.65,4,2026
4118,2026-07-27 17:57:00,Smartphone Topo de Linha,Eletrônicos,5150.47,1,497,Porto Alegre,RS,5150.47,7,2026
4119,2026-09-12 07:44:00,Processador i9,Hardware,3041.03,2,277,São Paulo,SP,6082.06,9,2026
4120,2026-10-01 06:38:00,Teclado Mecânico Switch Brown,Acessórios,576.46,1,108,Florianópolis,SC,576.46,10,2026
4121,2026-02-24 18:09:00,Suporte Articulado Monitor,Móveis,343.6,2,192,Fortaleza,CE,687.2,2,2026
4122,2026-07-28 01:06:00,Smartphone Topo de Linha,Eletrônicos,5366.31,1,297,Porto Alegre,RS,5366.31,7,2026
4123,2026-12-13 22:07:00,Mesa em L para Escritório,Móveis,944.99,1,385,Brasília,DF,944.99,12,2026
4124,2026-12-08 00:21:00,Memória RAM 32GB DDR5,Hardware,908.31,2,147,Florianópolis,SC,1816.62,12,2026
4125,2026-05-18 06:56:00,Memória RAM 32GB DDR5,Hardware,903.35,4,293,Rio de Janeiro,RJ,3613.4,5,2026
4126,2026-06-06 08:55:00,Headset Wireless 7.1,Acessórios,770.48,1,367,Salvador,BA,770.48,6,2026
4127,2026-01-07 10:54:00,Licença Suíte Office,Software,463.85,1,413,Recife,PE,463.85,1,2026
4128,2026-03-10 05:43:00,Placa de Vídeo RTX 4070,Hardware,4468.97,3,417,Florianópolis,SC,13406.91,3,2026
4129,2026-03-19 01:46:00,SSD NVMe 2TB,Hardware,836.54,1,381,Brasília,DF,836.54,3,2026
4130,2026-03-06 07:54:00,Suporte Articulado Monitor,Móveis,352.81,1,187,São Paulo,SP,352.81,3,2026
4131,2026-06-10 16:12:00,Cadeira Gamer Ergonômica,Móveis,1607.37,1,281,Recife,PE,1607.37,6,2026
4132,2026-05-07 02:33:00,Processador i9,Hardware,3132.51,1,451,Fortaleza,CE,3132.51,5,2026
4133,2026-06-23 06:34:00,SSD NVMe 2TB,Hardware,874.49,1,299,Belo Horizonte,MG,874.49,6,2026
4134,2026-12-14 23:30:00,"Monitor Ultrawide 34""",Eletrônicos,2774.47,1,411,Brasília,DF,2774.47,12,2026
4135,2026-10-21 13:40:00,"Monitor Ultrawide 34""",Eletrônicos,2826.19,1,401,Florianópolis,SC,2826.19,10,2026
4136,2026-03-10 09:54:00,SSD NVMe 2TB,Hardware,880.85,1,129,Brasília,DF,880.85,3,2026
4137,2026-07-13 06:39:00,Placa de Vídeo RTX 4070,Hardware,4419.06,1,355,Florianópolis,SC,4419.06,7,2026
4138,2026-01-20 08:22:00,Webcam 4K,Acessórios,669.94,5,183,Recife,PE,3349.7000000000003,1,2026
4139,2026-12-08 21:42:00,Smartphone Topo de Linha,Eletrônicos,5095.48,4,108,Salvador,BA,20381.92,12,2026
4140,2026-04-10 07:11:00,Webcam 4K,Acessórios,730.96,1,423,Curitiba,PR,730.96,4,2026
4141,2026-01-17 15:30:00,Headset Wireless 7.1,Acessórios,809.53,1,162,Porto Alegre,RS,809.53,1,2026
4142,2026-10-05 23:26:00,Licença Suíte Office,Software,457.41,1,150,Fortaleza,CE,457.41,10,2026
4143,2026-07-18 12:44:00,Cadeira Gamer Ergonômica,Móveis,1676.5,1,316,Fortaleza,CE,1676.5,7,2026
4144,2026-11-27 13:37:00,Cadeira Gamer Ergonômica,Móveis,1556.81,2,172,Florianópolis,SC,3113.62,11,2026
4145,2026-05-20 13:56:00,Licença Suíte Office,Software,445.89,1,472,São Paulo,SP,445.89,5,2026
4146,2026-01-21 05:43:00,Cadeira Gamer Ergonômica,Móveis,1548.93,1,121,São Paulo,SP,1548.93,1,2026
4147,2026-09-08 06:20:00,Webcam 4K,Acessórios,717.18,1,481,Recife,PE,717.18,9,2026
4148,2026-11-28 11:23:00,Headset Wireless 7.1,Acessórios,817.77,1,154,Rio de Janeiro,RJ,817.77,11,2026
4149,2026-01-31 16:10:00,Laptop Gamer,Eletrônicos,7239.24,1,414,Fortaleza,CE,7239.24,1,2026
4150,2026-07-03 01:41:00,Cadeira Gamer Ergonômica,Móveis,1671.2,2,382,Belo Horizonte,MG,3342.4,7,2026
4151,2026-08-16 15:04:00,Mouse Vertical Ergonômico,Acessórios,242.8,1,158,Salvador,BA,242.8,8,2026
4152,2026-12-12 02:30:00,Memória RAM 32GB DDR5,Hardware,891.56,1,370,Belo Horizonte,MG,891.56,12,2026
4153,2026-04-17 17:04:00,Processador i9,Hardware,3266.11,4,425,Belo Horizonte,MG,13064.44,4,2026
4154,2026-04-25 10:04:00,Webcam 4K,Acessórios,722.5,1,127,Florianópolis,SC,722.5,4,2026
4155,2026-08-22 10:15:00,Placa Mãe High-End,Hardware,1541.69,1,336,Brasília,DF,1541.69,8,2026
4156,2026-06-29 16:08:00,Mousepad Gigante,Acessórios,114.56,1,198,Curitiba,PR,114.56,6,2026
4157,2026-03-24 11:35:00,Assinatura Cloud 1TB (Anual),Software,192.93,4,107,Brasília,DF,771.72,3,2026
4158,2026-10-09 02:50:00,Laptop Gamer,Eletrônicos,7814.66,1,130,Belo Horizonte,MG,7814.66,10,2026
4159,2026-05-23 08:31:00,Memória RAM 32GB DDR5,Hardware,904.03,2,436,Brasília,DF,1808.06,5,2026
4160,2026-02-26 13:41:00,"Monitor Ultrawide 34""",Eletrônicos,2938.96,1,156,Fortaleza,CE,2938.96,2,2026
4161,2026-04-07 08:36:00,Licença Suíte Office,Software,468.19,1,337,Porto Alegre,RS,468.19,4,2026
4162,2026-07-10 23:50:00,Webcam 4K,Acessórios,730.49,1,429,Brasília,DF,730.49,7,2026
4163,2026-09-05 05:47:00,Cadeira Gamer Ergonômica,Móveis,1642.56,1,170,Belo Horizonte,MG,1642.56,9,2026
4164,2026-06-05 05:24:00,Mouse Vertical Ergonômico,Acessórios,244.41,4,487,Fortaleza,CE,977.64,6,2026
4165,2026-12-16 21:37:00,Mouse Vertical Ergonômico,Acessórios,240.73,1,295,Belo Horizonte,MG,240.73,12,2026
4166,2026-07-01 00:11:00,Processador i9,Hardware,3348.5,1,103,Rio de Janeiro,RJ,3348.5,7,2026
4167,2026-06-14 14:03:00,Licença Suíte Office,Software,456.62,1,109,Curitiba,PR,456.62,6,2026
4168,2026-02-02 18:03:00,Mouse Vertical Ergonômico,Acessórios,248.22,1,389,Curitiba,PR,248.22,2,2026
4169,2026-09-30 06:24:00,Assinatura Cloud 1TB (Anual),Software,201.92,1,167,Porto Alegre,RS,201.92,9,2026
4170,2026-06-03 14:13:00,Licença Suíte Office,Software,452.52,1,487,Brasília,DF,452.52,6,2026
4171,2026-10-31 20:09:00,Mesa em L para Escritório,Móveis,967.33,2,498,Belo Horizonte,MG,1934.66,10,2026
4172,2026-10-09 19:16:00,Placa de Vídeo RTX 4070,Hardware,4574.68,1,316,Salvador,BA,4574.68,10,2026
4173,2026-07-18 01:34:00,Memória RAM 32GB DDR5,Hardware,890.25,1,409,Curitiba,PR,890.25,7,2026
4174,2026-12-24 13:54:00,Mesa em L para Escritório,Móveis,909.98,1,359,São Paulo,SP,909.98,12,2026
4175,2026-12-16 05:38:00,Memória RAM 32GB DDR5,Hardware,932.7,3,342,Salvador,BA,2798.1000000000004,12,2026
4176,2026-11-03 10:54:00,Mouse Vertical Ergonômico,Acessórios,249.98,1,123,Belo Horizonte,MG,249.98,11,2026
4177,2026-08-25 16:19:00,Laptop Gamer,Eletrônicos,7241.3,1,150,Curitiba,PR,7241.3,8,2026
4178,2026-09-23 06:43:00,"Monitor Ultrawide 34""",Eletrônicos,2702.7,1,414,São Paulo,SP,2702.7,9,2026
4179,2026-09-01 15:58:00,Licença Suíte Office,Software,456.07,1,275,Brasília,DF,456.07,9,2026
4180,2026-06-29 01:41:00,Mesa em L para Escritório,Móveis,963.81,1,328,Brasília,DF,963.81,6,2026
4181,2026-06-26 05:19:00,Cadeira Gamer Ergonômica,Móveis,1547.6,1,157,Florianópolis,SC,1547.6,6,2026
4182,2026-03-28 04:10:00,Mouse Vertical Ergonômico,Acessórios,240.01,1,369,São Paulo,SP,240.01,3,2026
4183,2026-11-18 13:07:00,Placa Mãe High-End,Hardware,1432.84,1,458,Recife,PE,1432.84,11,2026
4184,2026-11-16 21:23:00,Cadeira Gamer Ergonômica,Móveis,1675.49,1,349,Rio de Janeiro,RJ,1675.49,11,2026
4185,2026-08-26 14:25:00,Teclado Mecânico Switch Brown,Acessórios,560.82,1,183,Rio de Janeiro,RJ,560.82,8,2026
4186,2026-08-07 04:58:00,Processador i9,Hardware,3228.05,1,171,Rio de Janeiro,RJ,3228.05,8,2026
4187,2026-03-26 13:15:00,Tablet Produtividade,Eletrônicos,3398.55,1,111,Recife,PE,3398.55,3,2026
4188,2026-06-14 05:01:00,Licença Suíte Office,Software,435.47,1,478,Salvador,BA,435.47,6,2026
4189,2026-02-20 04:48:00,Headset Wireless 7.1,Acessórios,764.01,1,295,Porto Alegre,RS,764.01,2,2026
4190,2026-06-11 18:00:00,Smartphone Topo de Linha,Eletrônicos,4969.2,1,120,Florianópolis,SC,4969.2,6,2026
4191,2026-11-04 19:46:00,SSD NVMe 2TB,Hardware,885.05,2,218,Curitiba,PR,1770.1,11,2026
4192,2026-10-06 18:02:00,Laptop Gamer,Eletrônicos,7304.77,1,246,Curitiba,PR,7304.77,10,2026
4193,2026-07-14 12:36:00,Assinatura Cloud 1TB (Anual),Software,205.41,1,417,Curitiba,PR,205.41,7,2026
4194,2026-01-13 03:29:00,Processador i9,Hardware,3195.61,2,176,Recife,PE,6391.22,1,2026
4195,2026-08-13 06:14:00,Assinatura Cloud 1TB (Anual),Software,203.37,4,185,Recife,PE,813.48,8,2026
4196,2026-09-01 10:02:00,Placa Mãe High-End,Hardware,1447.87,1,121,Belo Horizonte,MG,1447.87,9,2026
